Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen
31.12.1987;100,00;100,00;100,00;100,00;Pkt.;0
29.01.1988;102,33;102,33;102,33;102,33;Pkt.;0
29.02.1988;108,07;108,07;108,07;108,07;Pkt.;0
31.03.1988;111,22;111,22;111,22;111,22;Pkt.;0
29.04.1988;112,45;112,45;112,45;112,45;Pkt.;0
31.05.1988;110,04;110,04;110,04;110,04;Pkt.;0
30.06.1988;109,75;109,75;109,75;109,75;Pkt.;0
29.07.1988;111,59;111,59;111,59;111,59;Pkt.;0
31.08.1988;105,28;105,28;105,28;105,28;Pkt.;0
30.09.1988;109,62;109,62;109,62;109,62;Pkt.;0
31.10.1988;116,60;116,60;116,60;116,60;Pkt.;0
30.11.1988;120,31;120,31;120,31;120,31;Pkt.;0
30.12.1988;121,20;121,20;121,20;121,20;Pkt.;0
31.01.1989;125,37;125,37;125,37;125,37;Pkt.;0
28.02.1989;124,41;124,41;124,41;124,41;Pkt.;0
31.03.1989;123,49;123,49;123,49;123,49;Pkt.;0
28.04.1989;126,37;126,37;126,37;126,37;Pkt.;0
31.05.1989;123,16;123,16;123,16;123,16;Pkt.;0
30.06.1989;121,23;121,23;121,23;121,23;Pkt.;0
31.07.1989;134,69;134,69;134,69;134,69;Pkt.;0
31.08.1989;131,30;131,30;131,30;131,30;Pkt.;0
29.09.1989;135,04;135,04;135,04;135,04;Pkt.;0
31.10.1989;130,46;130,46;130,46;130,46;Pkt.;0
30.11.1989;135,36;135,36;135,36;135,36;Pkt.;0
29.12.1989;139,57;139,57;139,57;139,57;Pkt.;0
31.01.1990;132,91;132,91;132,91;132,91;Pkt.;0
28.02.1990;127,09;127,09;127,09;127,09;Pkt.;0
30.03.1990;119,00;119,00;119,00;119,00;Pkt.;0
30.04.1990;117,24;117,24;117,24;117,24;Pkt.;0
31.05.1990;129,24;129,24;129,24;129,24;Pkt.;0
29.06.1990;128,12;128,12;128,12;128,12;Pkt.;0
31.07.1990;129,16;129,16;129,16;129,16;Pkt.;0
31.08.1990;116,75;116,75;116,75;116,75;Pkt.;0
28.09.1990;104,28;104,28;104,28;104,28;Pkt.;0
31.10.1990;113,61;113,61;113,61;113,61;Pkt.;0
30.11.1990;111,44;111,44;111,44;111,44;Pkt.;0
31.12.1990;113,56;113,56;113,56;113,56;Pkt.;0
31.01.1991;117,50;117,50;117,50;117,50;Pkt.;0
28.02.1991;128,28;128,28;128,28;128,28;Pkt.;0
29.03.1991;124,44;124,44;124,44;124,44;Pkt.;0
30.04.1991;125,21;125,21;125,21;125,21;Pkt.;0
31.05.1991;127,94;127,94;127,94;127,94;Pkt.;0
28.06.1991;119,88;119,88;119,88;119,88;Pkt.;0
31.07.1991;125,34;125,34;125,34;125,34;Pkt.;0
30.08.1991;124,82;124,82;124,82;124,82;Pkt.;0
30.09.1991;127,74;127,74;127,74;127,74;Pkt.;0
31.10.1991;129,70;129,70;129,70;129,70;Pkt.;0
29.11.1991;123,85;123,85;123,85;123,85;Pkt.;0
31.12.1991;132,78;132,78;132,78;132,78;Pkt.;0
31.01.1992;130,53;130,53;130,53;130,53;Pkt.;0
28.02.1992;128,29;128,29;128,29;128,29;Pkt.;0
31.03.1992;122,31;122,31;122,31;122,31;Pkt.;0
30.04.1992;123,67;123,67;123,67;123,67;Pkt.;0
29.05.1992;128,13;128,13;128,13;128,13;Pkt.;0
30.06.1992;123,28;123,28;123,28;123,28;Pkt.;0
31.07.1992;123,39;123,39;123,39;123,39;Pkt.;0
31.08.1992;125,87;125,87;125,87;125,87;Pkt.;0
30.09.1992;124,52;124,52;124,52;124,52;Pkt.;0
30.10.1992;121,22;121,22;121,22;121,22;Pkt.;0
30.11.1992;122,98;122,98;122,98;122,98;Pkt.;0
31.12.1992;123,88;123,88;123,88;123,88;Pkt.;0
29.01.1993;124,06;124,06;124,06;124,06;Pkt.;0
26.02.1993;126,73;126,73;126,73;126,73;Pkt.;0
31.03.1993;133,75;133,75;133,75;133,75;Pkt.;0
30.04.1993;139,54;139,54;139,54;139,54;Pkt.;0
31.05.1993;142,54;142,54;142,54;142,54;Pkt.;0
30.06.1993;141,35;141,35;141,35;141,35;Pkt.;0
30.07.1993;144,01;144,01;144,01;144,01;Pkt.;0
31.08.1993;150,58;150,58;150,58;150,58;Pkt.;0
30.09.1993;147,80;147,80;147,80;147,80;Pkt.;0
29.10.1993;151,92;151,92;151,92;151,92;Pkt.;0
30.11.1993;143,76;143,76;143,76;143,76;Pkt.;0
31.12.1993;151,28;151,28;151,28;151,28;Pkt.;0
31.01.1994;161,05;161,05;161,05;161,05;Pkt.;0
28.02.1994;158,47;158,47;158,47;158,47;Pkt.;0
31.03.1994;151,07;151,07;151,07;151,07;Pkt.;0
29.04.1994;154,90;154,90;154,90;154,90;Pkt.;0
31.05.1994;155,54;155,54;155,54;155,54;Pkt.;0
30.06.1994;154,50;154,50;154,50;154,50;Pkt.;0
29.07.1994;157,66;157,66;157,66;157,66;Pkt.;0
31.08.1994;163,00;163,00;163,00;163,00;Pkt.;0
30.09.1994;158,89;158,89;158,89;158,89;Pkt.;0
31.10.1994;162,68;162,68;162,68;162,68;Pkt.;0
30.11.1994;155,33;155,33;155,33;155,33;Pkt.;0
30.12.1994;155,60;155,60;155,60;155,60;Pkt.;0
31.01.1995;152,15;152,15;152,15;152,15;Pkt.;0
28.02.1995;153,49;153,49;153,49;153,49;Pkt.;0
31.03.1995;160,21;160,21;160,21;160,21;Pkt.;0
28.04.1995;165,73;165,73;165,73;165,73;Pkt.;0
01.05.1995;165,79;165,79;165,79;165,79;Pkt.;0
02.05.1995;167,22;167,22;167,22;167,22;Pkt.;0
03.05.1995;168,36;168,36;168,36;168,36;Pkt.;0
04.05.1995;168,66;168,66;168,66;168,66;Pkt.;0
05.05.1995;167,98;167,98;167,98;167,98;Pkt.;0
08.05.1995;169,36;169,36;169,36;169,36;Pkt.;0
09.05.1995;169,26;169,26;169,26;169,26;Pkt.;0
10.05.1995;168,70;168,70;168,70;168,70;Pkt.;0
11.05.1995;167,22;167,22;167,22;167,22;Pkt.;0
12.05.1995;166,53;166,53;166,53;166,53;Pkt.;0
15.05.1995;166,62;166,62;166,62;166,62;Pkt.;0
16.05.1995;166,63;166,63;166,63;166,63;Pkt.;0
17.05.1995;166,75;166,75;166,75;166,75;Pkt.;0
18.05.1995;164,47;164,47;164,47;164,47;Pkt.;0
19.05.1995;164,19;164,19;164,19;164,19;Pkt.;0
22.05.1995;163,78;163,78;163,78;163,78;Pkt.;0
23.05.1995;165,30;165,30;165,30;165,30;Pkt.;0
24.05.1995;165,93;165,93;165,93;165,93;Pkt.;0
25.05.1995;167,40;167,40;167,40;167,40;Pkt.;0
26.05.1995;167,83;167,83;167,83;167,83;Pkt.;0
29.05.1995;167,27;167,27;167,27;167,27;Pkt.;0
30.05.1995;167,51;167,51;167,51;167,51;Pkt.;0
31.05.1995;167,24;167,24;167,24;167,24;Pkt.;0
01.06.1995;167,60;167,60;167,60;167,60;Pkt.;0
02.06.1995;168,98;168,98;168,98;168,98;Pkt.;0
05.06.1995;169,54;169,54;169,54;169,54;Pkt.;0
06.06.1995;168,46;168,46;168,46;168,46;Pkt.;0
07.06.1995;168,56;168,56;168,56;168,56;Pkt.;0
08.06.1995;167,08;167,08;167,08;167,08;Pkt.;0
09.06.1995;166,16;166,16;166,16;166,16;Pkt.;0
12.06.1995;165,74;165,74;165,74;165,74;Pkt.;0
13.06.1995;165,98;165,98;165,98;165,98;Pkt.;0
14.06.1995;166,42;166,42;166,42;166,42;Pkt.;0
15.06.1995;166,57;166,57;166,57;166,57;Pkt.;0
16.06.1995;167,03;167,03;167,03;167,03;Pkt.;0
19.06.1995;167,76;167,76;167,76;167,76;Pkt.;0
20.06.1995;167,76;167,76;167,76;167,76;Pkt.;0
21.06.1995;168,49;168,49;168,49;168,49;Pkt.;0
22.06.1995;169,59;169,59;169,59;169,59;Pkt.;0
23.06.1995;169,83;169,83;169,83;169,83;Pkt.;0
26.06.1995;168,31;168,31;168,31;168,31;Pkt.;0
27.06.1995;167,89;167,89;167,89;167,89;Pkt.;0
28.06.1995;167,12;167,12;167,12;167,12;Pkt.;0
29.06.1995;166,57;166,57;166,57;166,57;Pkt.;0
30.06.1995;166,97;166,97;166,97;166,97;Pkt.;0
03.07.1995;167,57;167,57;167,57;167,57;Pkt.;0
04.07.1995;168,25;168,25;168,25;168,25;Pkt.;0
05.07.1995;168,82;168,82;168,82;168,82;Pkt.;0
06.07.1995;170,37;170,37;170,37;170,37;Pkt.;0
07.07.1995;172,73;172,73;172,73;172,73;Pkt.;0
10.07.1995;173,12;173,12;173,12;173,12;Pkt.;0
11.07.1995;173,33;173,33;173,33;173,33;Pkt.;0
12.07.1995;174,14;174,14;174,14;174,14;Pkt.;0
13.07.1995;174,48;174,48;174,48;174,48;Pkt.;0
14.07.1995;174,02;174,02;174,02;174,02;Pkt.;0
17.07.1995;174,45;174,45;174,45;174,45;Pkt.;0
18.07.1995;173,48;173,48;173,48;173,48;Pkt.;0
19.07.1995;171,84;171,84;171,84;171,84;Pkt.;0
20.07.1995;172,47;172,47;172,47;172,47;Pkt.;0
21.07.1995;172,21;172,21;172,21;172,21;Pkt.;0
24.07.1995;173,51;173,51;173,51;173,51;Pkt.;0
25.07.1995;173,25;173,25;173,25;173,25;Pkt.;0
26.07.1995;174,03;174,03;174,03;174,03;Pkt.;0
27.07.1995;174,71;174,71;174,71;174,71;Pkt.;0
28.07.1995;174,73;174,73;174,73;174,73;Pkt.;0
31.07.1995;174,74;174,74;174,74;174,74;Pkt.;0
01.08.1995;173,57;173,57;173,57;173,57;Pkt.;0
02.08.1995;173,37;173,37;173,37;173,37;Pkt.;0
03.08.1995;174,02;174,02;174,02;174,02;Pkt.;0
04.08.1995;173,66;173,66;173,66;173,66;Pkt.;0
07.08.1995;173,36;173,36;173,36;173,36;Pkt.;0
08.08.1995;173,32;173,32;173,32;173,32;Pkt.;0
09.08.1995;173,09;173,09;173,09;173,09;Pkt.;0
10.08.1995;171,86;171,86;171,86;171,86;Pkt.;0
11.08.1995;170,85;170,85;170,85;170,85;Pkt.;0
14.08.1995;171,14;171,14;171,14;171,14;Pkt.;0
15.08.1995;169,97;169,97;169,97;169,97;Pkt.;0
16.08.1995;171,44;171,44;171,44;171,44;Pkt.;0
17.08.1995;170,77;170,77;170,77;170,77;Pkt.;0
18.08.1995;171,44;171,44;171,44;171,44;Pkt.;0
21.08.1995;171,13;171,13;171,13;171,13;Pkt.;0
22.08.1995;170,93;170,93;170,93;170,93;Pkt.;0
23.08.1995;170,76;170,76;170,76;170,76;Pkt.;0
24.08.1995;170,56;170,56;170,56;170,56;Pkt.;0
25.08.1995;170,84;170,84;170,84;170,84;Pkt.;0
28.08.1995;170,80;170,80;170,80;170,80;Pkt.;0
29.08.1995;170,57;170,57;170,57;170,57;Pkt.;0
30.08.1995;169,90;169,90;169,90;169,90;Pkt.;0
31.08.1995;170,61;170,61;170,61;170,61;Pkt.;0
01.09.1995;171,14;171,14;171,14;171,14;Pkt.;0
04.09.1995;170,80;170,80;170,80;170,80;Pkt.;0
05.09.1995;171,50;171,50;171,50;171,50;Pkt.;0
06.09.1995;171,18;171,18;171,18;171,18;Pkt.;0
07.09.1995;171,40;171,40;171,40;171,40;Pkt.;0
08.09.1995;172,03;172,03;172,03;172,03;Pkt.;0
11.09.1995;172,96;172,96;172,96;172,96;Pkt.;0
12.09.1995;172,91;172,91;172,91;172,91;Pkt.;0
13.09.1995;173,08;173,08;173,08;173,08;Pkt.;0
14.09.1995;173,87;173,87;173,87;173,87;Pkt.;0
15.09.1995;173,66;173,66;173,66;173,66;Pkt.;0
18.09.1995;172,65;172,65;172,65;172,65;Pkt.;0
19.09.1995;172,89;172,89;172,89;172,89;Pkt.;0
20.09.1995;173,70;173,70;173,70;173,70;Pkt.;0
21.09.1995;174,43;174,43;174,43;174,43;Pkt.;0
22.09.1995;173,79;173,79;173,79;173,79;Pkt.;0
25.09.1995;172,96;172,96;172,96;172,96;Pkt.;0
26.09.1995;172,88;172,88;172,88;172,88;Pkt.;0
27.09.1995;173,59;173,59;173,59;173,59;Pkt.;0
28.09.1995;173,95;173,95;173,95;173,95;Pkt.;0
29.09.1995;175,00;175,00;175,00;175,00;Pkt.;0
02.10.1995;173,29;173,29;173,29;173,29;Pkt.;0
03.10.1995;173,57;173,57;173,57;173,57;Pkt.;0
04.10.1995;173,98;173,98;173,98;173,98;Pkt.;0
05.10.1995;174,49;174,49;174,49;174,49;Pkt.;0
06.10.1995;174,48;174,48;174,48;174,48;Pkt.;0
09.10.1995;173,63;173,63;173,63;173,63;Pkt.;0
10.10.1995;172,54;172,54;172,54;172,54;Pkt.;0
11.10.1995;172,01;172,01;172,01;172,01;Pkt.;0
12.10.1995;173,14;173,14;173,14;173,14;Pkt.;0
13.10.1995;173,55;173,55;173,55;173,55;Pkt.;0
16.10.1995;173,82;173,82;173,82;173,82;Pkt.;0
17.10.1995;174,02;174,02;174,02;174,02;Pkt.;0
18.10.1995;173,85;173,85;173,85;173,85;Pkt.;0
19.10.1995;174,45;174,45;174,45;174,45;Pkt.;0
20.10.1995;174,57;174,57;174,57;174,57;Pkt.;0
23.10.1995;173,81;173,81;173,81;173,81;Pkt.;0
24.10.1995;173,64;173,64;173,64;173,64;Pkt.;0
25.10.1995;172,67;172,67;172,67;172,67;Pkt.;0
26.10.1995;170,81;170,81;170,81;170,81;Pkt.;0
27.10.1995;170,18;170,18;170,18;170,18;Pkt.;0
30.10.1995;171,39;171,39;171,39;171,39;Pkt.;0
31.10.1995;171,78;171,78;171,78;171,78;Pkt.;0
01.11.1995;171,40;171,40;171,40;171,40;Pkt.;0
02.11.1995;172,72;172,72;172,72;172,72;Pkt.;0
03.11.1995;172,95;172,95;172,95;172,95;Pkt.;0
06.11.1995;172,80;172,80;172,80;172,80;Pkt.;0
07.11.1995;172,65;172,65;172,65;172,65;Pkt.;0
08.11.1995;173,28;173,28;173,28;173,28;Pkt.;0
09.11.1995;173,74;173,74;173,74;173,74;Pkt.;0
10.11.1995;173,58;173,58;173,58;173,58;Pkt.;0
13.11.1995;172,57;172,57;172,57;172,57;Pkt.;0
14.11.1995;172,40;172,40;172,40;172,40;Pkt.;0
15.11.1995;173,23;173,23;173,23;173,23;Pkt.;0
16.11.1995;173,90;173,90;173,90;173,90;Pkt.;0
17.11.1995;174,60;174,60;174,60;174,60;Pkt.;0
20.11.1995;175,21;175,21;175,21;175,21;Pkt.;0
21.11.1995;175,73;175,73;175,73;175,73;Pkt.;0
22.11.1995;175,73;175,73;175,73;175,73;Pkt.;0
23.11.1995;175,67;175,67;175,67;175,67;Pkt.;0
24.11.1995;175,68;175,68;175,68;175,68;Pkt.;0
27.11.1995;176,06;176,06;176,06;176,06;Pkt.;0
28.11.1995;177,06;177,06;177,06;177,06;Pkt.;0
29.11.1995;176,78;176,78;176,78;176,78;Pkt.;0
30.11.1995;176,88;176,88;176,88;176,88;Pkt.;0
01.12.1995;177,80;177,80;177,80;177,80;Pkt.;0
04.12.1995;178,99;178,99;178,99;178,99;Pkt.;0
05.12.1995;179,55;179,55;179,55;179,55;Pkt.;0
06.12.1995;180,18;180,18;180,18;180,18;Pkt.;0
07.12.1995;180,39;180,39;180,39;180,39;Pkt.;0
08.12.1995;179,88;179,88;179,88;179,88;Pkt.;0
11.12.1995;180,24;180,24;180,24;180,24;Pkt.;0
12.12.1995;180,05;180,05;180,05;180,05;Pkt.;0
13.12.1995;180,24;180,24;180,24;180,24;Pkt.;0
14.12.1995;180,46;180,46;180,46;180,46;Pkt.;0
15.12.1995;179,79;179,79;179,79;179,79;Pkt.;0
18.12.1995;178,46;178,46;178,46;178,46;Pkt.;0
19.12.1995;178,29;178,29;178,29;178,29;Pkt.;0
20.12.1995;178,75;178,75;178,75;178,75;Pkt.;0
21.12.1995;180,16;180,16;180,16;180,16;Pkt.;0
22.12.1995;180,84;180,84;180,84;180,84;Pkt.;0
25.12.1995;180,84;180,84;180,84;180,84;Pkt.;0
26.12.1995;181,51;181,51;181,51;181,51;Pkt.;0
27.12.1995;181,93;181,93;181,93;181,93;Pkt.;0
28.12.1995;181,54;181,54;181,54;181,54;Pkt.;0
29.12.1995;181,90;181,90;181,90;181,90;Pkt.;0
01.01.1996;181,90;181,90;181,90;181,90;Pkt.;0
02.01.1996;182,75;182,75;182,75;182,75;Pkt.;0
03.01.1996;183,71;183,71;183,71;183,71;Pkt.;0
04.01.1996;183,98;183,98;183,98;183,98;Pkt.;0
05.01.1996;184,46;184,46;184,46;184,46;Pkt.;0
08.01.1996;184,29;184,29;184,29;184,29;Pkt.;0
09.01.1996;182,75;182,75;182,75;182,75;Pkt.;0
10.01.1996;181,10;181,10;181,10;181,10;Pkt.;0
11.01.1996;181,20;181,20;181,20;181,20;Pkt.;0
12.01.1996;181,09;181,09;181,09;181,09;Pkt.;0
15.01.1996;180,61;180,61;180,61;180,61;Pkt.;0
16.01.1996;181,99;181,99;181,99;181,99;Pkt.;0
17.01.1996;181,54;181,54;181,54;181,54;Pkt.;0
18.01.1996;181,43;181,43;181,43;181,43;Pkt.;0
19.01.1996;182,00;182,00;182,00;182,00;Pkt.;0
22.01.1996;181,83;181,83;181,83;181,83;Pkt.;0
23.01.1996;181,25;181,25;181,25;181,25;Pkt.;0
24.01.1996;182,08;182,08;182,08;182,08;Pkt.;0
25.01.1996;182,18;182,18;182,18;182,18;Pkt.;0
26.01.1996;182,39;182,39;182,39;182,39;Pkt.;0
29.01.1996;182,77;182,77;182,77;182,77;Pkt.;0
30.01.1996;183,64;183,64;183,64;183,64;Pkt.;0
31.01.1996;185,64;185,64;185,64;185,64;Pkt.;0
01.02.1996;186,23;186,23;186,23;186,23;Pkt.;0
02.02.1996;186,41;186,41;186,41;186,41;Pkt.;0
05.02.1996;187,08;187,08;187,08;187,08;Pkt.;0
06.02.1996;187,61;187,61;187,61;187,61;Pkt.;0
07.02.1996;188,15;188,15;188,15;188,15;Pkt.;0
08.02.1996;188,57;188,57;188,57;188,57;Pkt.;0
09.02.1996;188,13;188,13;188,13;188,13;Pkt.;0
12.02.1996;188,89;188,89;188,89;188,89;Pkt.;0
13.02.1996;188,68;188,68;188,68;188,68;Pkt.;0
14.02.1996;188,55;188,55;188,55;188,55;Pkt.;0
15.02.1996;188,47;188,47;188,47;188,47;Pkt.;0
16.02.1996;188,43;188,43;188,43;188,43;Pkt.;0
19.02.1996;188,53;188,53;188,53;188,53;Pkt.;0
20.02.1996;186,09;186,09;186,09;186,09;Pkt.;0
21.02.1996;186,95;186,95;186,95;186,95;Pkt.;0
22.02.1996;188,62;188,62;188,62;188,62;Pkt.;0
23.02.1996;188,99;188,99;188,99;188,99;Pkt.;0
26.02.1996;188,00;188,00;188,00;188,00;Pkt.;0
27.02.1996;187,04;187,04;187,04;187,04;Pkt.;0
28.02.1996;186,82;186,82;186,82;186,82;Pkt.;0
29.02.1996;186,09;186,09;186,09;186,09;Pkt.;0
01.03.1996;186,86;186,86;186,86;186,86;Pkt.;0
04.03.1996;187,61;187,61;187,61;187,61;Pkt.;0
05.03.1996;188,17;188,17;188,17;188,17;Pkt.;0
06.03.1996;187,44;187,44;187,44;187,44;Pkt.;0
07.03.1996;187,12;187,12;187,12;187,12;Pkt.;0
08.03.1996;184,23;184,23;184,23;184,23;Pkt.;0
11.03.1996;183,44;183,44;183,44;183,44;Pkt.;0
12.03.1996;183,59;183,59;183,59;183,59;Pkt.;0
13.03.1996;183,73;183,73;183,73;183,73;Pkt.;0
14.03.1996;184,78;184,78;184,78;184,78;Pkt.;0
15.03.1996;185,04;185,04;185,04;185,04;Pkt.;0
18.03.1996;186,87;186,87;186,87;186,87;Pkt.;0
19.03.1996;187,44;187,44;187,44;187,44;Pkt.;0
20.03.1996;187,07;187,07;187,07;187,07;Pkt.;0
21.03.1996;187,82;187,82;187,82;187,82;Pkt.;0
22.03.1996;187,97;187,97;187,97;187,97;Pkt.;0
25.03.1996;188,49;188,49;188,49;188,49;Pkt.;0
26.03.1996;188,58;188,58;188,58;188,58;Pkt.;0
27.03.1996;188,27;188,27;188,27;188,27;Pkt.;0
28.03.1996;188,40;188,40;188,40;188,40;Pkt.;0
29.03.1996;188,64;188,64;188,64;188,64;Pkt.;0
01.04.1996;189,64;189,64;189,64;189,64;Pkt.;0
02.04.1996;190,13;190,13;190,13;190,13;Pkt.;0
03.04.1996;190,13;190,13;190,13;190,13;Pkt.;0
04.04.1996;190,21;190,21;190,21;190,21;Pkt.;0
05.04.1996;190,38;190,38;190,38;190,38;Pkt.;0
08.04.1996;188,65;188,65;188,65;188,65;Pkt.;0
09.04.1996;188,20;188,20;188,20;188,20;Pkt.;0
10.04.1996;187,38;187,38;187,38;187,38;Pkt.;0
11.04.1996;186,72;186,72;186,72;186,72;Pkt.;0
12.04.1996;187,50;187,50;187,50;187,50;Pkt.;0
15.04.1996;188,79;188,79;188,79;188,79;Pkt.;0
16.04.1996;189,47;189,47;189,47;189,47;Pkt.;0
17.04.1996;188,91;188,91;188,91;188,91;Pkt.;0
18.04.1996;189,38;189,38;189,38;189,38;Pkt.;0
19.04.1996;190,59;190,59;190,59;190,59;Pkt.;0
22.04.1996;191,72;191,72;191,72;191,72;Pkt.;0
23.04.1996;192,10;192,10;192,10;192,10;Pkt.;0
24.04.1996;191,97;191,97;191,97;191,97;Pkt.;0
25.04.1996;192,10;192,10;192,10;192,10;Pkt.;0
26.04.1996;192,89;192,89;192,89;192,89;Pkt.;0
29.04.1996;193,21;193,21;193,21;193,21;Pkt.;0
30.04.1996;192,90;192,90;192,90;192,90;Pkt.;0
01.05.1996;192,27;192,27;192,27;192,27;Pkt.;0
02.05.1996;190,82;190,82;190,82;190,82;Pkt.;0
03.05.1996;190,08;190,08;190,08;190,08;Pkt.;0
06.05.1996;189,86;189,86;189,86;189,86;Pkt.;0
07.05.1996;189,26;189,26;189,26;189,26;Pkt.;0
08.05.1996;189,94;189,94;189,94;189,94;Pkt.;0
09.05.1996;189,82;189,82;189,82;189,82;Pkt.;0
10.05.1996;190,39;190,39;190,39;190,39;Pkt.;0
13.05.1996;191,08;191,08;191,08;191,08;Pkt.;0
14.05.1996;191,80;191,80;191,80;191,80;Pkt.;0
15.05.1996;192,42;192,42;192,42;192,42;Pkt.;0
16.05.1996;192,33;192,33;192,33;192,33;Pkt.;0
17.05.1996;192,99;192,99;192,99;192,99;Pkt.;0
20.05.1996;193,24;193,24;193,24;193,24;Pkt.;0
21.05.1996;193,33;193,33;193,33;193,33;Pkt.;0
22.05.1996;193,44;193,44;193,44;193,44;Pkt.;0
23.05.1996;192,66;192,66;192,66;192,66;Pkt.;0
24.05.1996;192,72;192,72;192,72;192,72;Pkt.;0
27.05.1996;192,62;192,62;192,62;192,62;Pkt.;0
28.05.1996;191,99;191,99;191,99;191,99;Pkt.;0
29.05.1996;191,62;191,62;191,62;191,62;Pkt.;0
30.05.1996;192,45;192,45;192,45;192,45;Pkt.;0
31.05.1996;192,76;192,76;192,76;192,76;Pkt.;0
03.06.1996;191,86;191,86;191,86;191,86;Pkt.;0
04.06.1996;192,45;192,45;192,45;192,45;Pkt.;0
05.06.1996;193,18;193,18;193,18;193,18;Pkt.;0
06.06.1996;192,48;192,48;192,48;192,48;Pkt.;0
07.06.1996;191,75;191,75;191,75;191,75;Pkt.;0
10.06.1996;191,73;191,73;191,73;191,73;Pkt.;0
11.06.1996;191,74;191,74;191,74;191,74;Pkt.;0
12.06.1996;192,10;192,10;192,10;192,10;Pkt.;0
13.06.1996;191,87;191,87;191,87;191,87;Pkt.;0
14.06.1996;192,31;192,31;192,31;192,31;Pkt.;0
17.06.1996;192,29;192,29;192,29;192,29;Pkt.;0
18.06.1996;192,56;192,56;192,56;192,56;Pkt.;0
19.06.1996;192,49;192,49;192,49;192,49;Pkt.;0
20.06.1996;192,23;192,23;192,23;192,23;Pkt.;0
21.06.1996;192,73;192,73;192,73;192,73;Pkt.;0
24.06.1996;193,35;193,35;193,35;193,35;Pkt.;0
25.06.1996;193,11;193,11;193,11;193,11;Pkt.;0
26.06.1996;192,80;192,80;192,80;192,80;Pkt.;0
27.06.1996;193,01;193,01;193,01;193,01;Pkt.;0
28.06.1996;193,48;193,48;193,48;193,48;Pkt.;0
01.07.1996;194,20;194,20;194,20;194,20;Pkt.;0
02.07.1996;193,48;193,48;193,48;193,48;Pkt.;0
03.07.1996;193,20;193,20;193,20;193,20;Pkt.;0
04.07.1996;193,57;193,57;193,57;193,57;Pkt.;0
05.07.1996;191,04;191,04;191,04;191,04;Pkt.;0
08.07.1996;189,43;189,43;189,43;189,43;Pkt.;0
09.07.1996;190,19;190,19;190,19;190,19;Pkt.;0
10.07.1996;190,09;190,09;190,09;190,09;Pkt.;0
11.07.1996;188,76;188,76;188,76;188,76;Pkt.;0
12.07.1996;187,60;187,60;187,60;187,60;Pkt.;0
15.07.1996;185,31;185,31;185,31;185,31;Pkt.;0
16.07.1996;184,48;184,48;184,48;184,48;Pkt.;0
17.07.1996;185,54;185,54;185,54;185,54;Pkt.;0
18.07.1996;187,31;187,31;187,31;187,31;Pkt.;0
19.07.1996;187,19;187,19;187,19;187,19;Pkt.;0
22.07.1996;185,44;185,44;185,44;185,44;Pkt.;0
23.07.1996;184,61;184,61;184,61;184,61;Pkt.;0
24.07.1996;182,85;182,85;182,85;182,85;Pkt.;0
25.07.1996;184,14;184,14;184,14;184,14;Pkt.;0
26.07.1996;184,76;184,76;184,76;184,76;Pkt.;0
29.07.1996;184,09;184,09;184,09;184,09;Pkt.;0
30.07.1996;184,43;184,43;184,43;184,43;Pkt.;0
31.07.1996;185,93;185,93;185,93;185,93;Pkt.;0
01.08.1996;187,96;187,96;187,96;187,96;Pkt.;0
02.08.1996;189,87;189,87;189,87;189,87;Pkt.;0
05.08.1996;190,13;190,13;190,13;190,13;Pkt.;0
06.08.1996;189,50;189,50;189,50;189,50;Pkt.;0
07.08.1996;189,27;189,27;189,27;189,27;Pkt.;0
08.08.1996;189,29;189,29;189,29;189,29;Pkt.;0
09.08.1996;188,72;188,72;188,72;188,72;Pkt.;0
12.08.1996;189,60;189,60;189,60;189,60;Pkt.;0
13.08.1996;189,21;189,21;189,21;189,21;Pkt.;0
14.08.1996;189,41;189,41;189,41;189,41;Pkt.;0
15.08.1996;189,35;189,35;189,35;189,35;Pkt.;0
16.08.1996;189,73;189,73;189,73;189,73;Pkt.;0
19.08.1996;190,04;190,04;190,04;190,04;Pkt.;0
20.08.1996;190,33;190,33;190,33;190,33;Pkt.;0
21.08.1996;190,68;190,68;190,68;190,68;Pkt.;0
22.08.1996;191,54;191,54;191,54;191,54;Pkt.;0
23.08.1996;191,44;191,44;191,44;191,44;Pkt.;0
26.08.1996;190,87;190,87;190,87;190,87;Pkt.;0
27.08.1996;191,19;191,19;191,19;191,19;Pkt.;0
28.08.1996;190,72;190,72;190,72;190,72;Pkt.;0
29.08.1996;189,09;189,09;189,09;189,09;Pkt.;0
30.08.1996;187,89;187,89;187,89;187,89;Pkt.;0
02.09.1996;187,36;187,36;187,36;187,36;Pkt.;0
03.09.1996;187,28;187,28;187,28;187,28;Pkt.;0
04.09.1996;187,86;187,86;187,86;187,86;Pkt.;0
05.09.1996;187,35;187,35;187,35;187,35;Pkt.;0
06.09.1996;187,80;187,80;187,80;187,80;Pkt.;0
09.09.1996;189,09;189,09;189,09;189,09;Pkt.;0
10.09.1996;189,10;189,10;189,10;189,10;Pkt.;0
11.09.1996;189,04;189,04;189,04;189,04;Pkt.;0
12.09.1996;189,75;189,75;189,75;189,75;Pkt.;0
13.09.1996;191,73;191,73;191,73;191,73;Pkt.;0
16.09.1996;192,66;192,66;192,66;192,66;Pkt.;0
