date,days,world_us_price,world_us_ndtr_l1,world_us_gdtr_l1,world_us_ndtr_l2,world_us_gdtr_l2
1990-05-19,365,655.003,852.082072143442,917.637636867451,1430.24561,1658.7403
1990-05-20,365,654.64,851.635967714948,917.164977453851,1428.40446,1656.63309
1990-05-21,365,654.352,851.286814931822,916.796421930433,1426.88932,1654.90285
1990-05-22,365,660.204,858.951895818884,925.068348038524,1452.24232,1684.3685
1990-05-23,365,663.002,862.641209619779,929.056368737657,1464.36783,1698.48581
1990-05-24,365,661.094,860.204088595429,926.445304577206,1455.73905,1688.52755
1990-05-25,365,663.002,862.731654894814,929.180713435285,1463.94228,1698.09069
1990-05-26,365,663.893,863.923070291769,930.473557620203,1467.63198,1702.40585
1990-05-27,365,664.533,864.783304711391,931.408598172029,1470.20018,1705.41611
1990-05-28,365,665.419,865.968511666345,932.694761893406,1473.8749,1709.71408
1990-05-29,365,666.946,867.996980736627,934.891761949824,1480.42413,1717.35613
1990-05-30,365,669.617,871.521953425729,938.703074417456,1492.11415,1730.97097
1990-05-31,365,667.963,869.41333202373,936.445069431537,1484.53507,1722.22719
1990-06-01,365,671.652,874.265729198332,941.687446868919,1500.74712,1741.0933
1990-06-02,365,671.225,873.737454213942,941.126636910907,1498.57051,1738.59845
1990-06-03,365,670.524,872.856999110155,940.187824057529,1495.18789,1734.70933
1990-06-04,365,670.126,872.366186210781,939.667221516277,1493.14477,1732.3687
1990-06-05,365,670.762,873.221913263068,940.597550845681,1495.71342,1735.3805
1990-06-06,365,669.235,871.277296602166,938.515705695004,1488.69237,1727.28175
1990-06-07,365,668.599,870.480290262924,937.666406067656,1485.60999,1723.73925
1990-06-08,365,661.094,860.76525102336,927.21836050623,1452.09105,1684.90942
1990-06-09,365,659.897,859.245739648889,925.593171569177,1446.61392,1678.59638
1990-06-10,365,658.876,857.952009896603,924.210473487824,1441.90863,1673.17618
1990-06-11,365,658.296,857.226285313277,923.43753388528,1439.12132,1669.9738
1990-06-12,365,661.985,862.080287456631,928.682129834809,1455.07315,1688.54121
1990-06-13,365,661.857,861.938646561566,928.536646954037,1454.22995,1687.58852
1990-06-14,365,663.384,863.968393840495,930.73543345282,1460.72689,1695.17238
1990-06-15,365,660.331,860.043630162534,926.522769703566,1447.10186,1679.41669
1990-06-16,365,658.485,857.685056501147,923.995419063234,1438.81446,1669.8479
1990-06-17,365,657.074,855.887453055865,922.071171365273,1432.43492,1662.48856
1990-06-18,365,656.133,854.697229372235,920.799473672534,1428.10452,1657.50077
1990-06-19,365,655.497,853.899377300956,919.949002471356,1425.09404,1654.03947
1990-06-20,365,657.405,856.429557681184,922.688050686438,1433.19632,1663.49068
1990-06-21,365,657.405,856.452699985113,922.71988259667,1432.92835,1663.20453
1990-06-22,365,653.589,851.53352842193,917.435835352498,1416.12285,1643.75509
1990-06-23,365,650.961,848.159317079068,913.815290002329,1404.55913,1630.3856
1990-06-24,365,648.733,845.303750908081,910.752829246936,1394.76326,1619.06528
1990-06-25,365,647.865,844.205615910603,909.579842881148,1390.80133,1614.50234
1990-06-26,365,650.409,847.567592970698,913.216366504189,1401.54054,1627.0193
1990-06-27,365,658.55,858.231197574825,924.724021658994,1436.46409,1667.62581
1990-06-28,365,659.568,859.591797821606,926.20026284799,1440.66815,1672.54329
1990-06-29,365,661.985,862.788809081471,929.659189172863,1451.03445,1684.62928
1990-06-30,365,663.141,864.333173445129,931.334115988967,1455.87654,1690.29027
1990-07-01,365,664.154,865.687882399423,932.804092166134,1460.08658,1695.21537
1990-07-02,365,665.292,867.207595596312,934.452438381656,1464.85702,1700.79331
1990-07-03,365,666.564,868.904547318564,936.292341072894,1470.234,1707.07772
1990-07-04,365,671.143,874.92614981355,942.797459064089,1490.25457,1730.38367
1990-07-05,365,665.674,867.850409608208,935.189316775533,1465.78844,1702.03574
1990-07-06,365,667.073,869.715258361046,937.21070539297,1471.73174,1708.98005
1990-07-07,365,668.017,870.979060731922,938.582543566552,1475.65138,1713.5679
1990-07-08,365,668.782,872.006730873746,939.699128207817,1478.77513,1717.22868
1990-07-09,365,669.108,872.456150956249,940.190898400203,1479.93976,1718.60838
1990-07-10,365,667.2,870.014080477362,937.5730540678,1471.29448,1708.61939
1990-07-11,365,672.034,876.369737516491,944.438933708281,1492.44582,1733.24336
1990-07-12,365,674.578,879.73571258258,948.080949602965,1503.54889,1746.19142
1990-07-13,365,681.829,889.247170665938,958.349553260619,1535.70128,1783.59966
1990-07-14,365,684.071,892.218669400175,961.566196455649,1545.59746,1795.14628
1990-07-15,365,685.912,894.666141031391,964.217276925072,1553.70745,1804.61565
1990-07-16,365,686.663,895.675137794256,965.313944811228,1556.84511,1808.29459
1990-07-17,365,686.154,895.041136694612,964.639409101367,1554.2744,1805.34148
1990-07-18,365,685.263,893.915169424634,963.436518521294,1549.99899,1800.41526
1990-07-19,365,684.5,892.95311078984,962.409654831915,1546.298,1796.15379
1990-07-20,365,677.885,884.380934239817,953.187765146476,1516.24801,1761.31187
1990-07-21,365,674.516,880.038648031987,948.523613402904,1501.00387,1743.66294
1990-07-22,365,671.787,876.528792803051,944.755939983181,1488.67989,1729.40292
1990-07-23,365,669.235,873.249447607237,941.23636601728,1477.19128,1716.11162
1990-07-24,365,666.818,870.144976731317,937.90499998629,1466.34151,1703.56095
1990-07-25,365,666.818,870.168493848309,937.937363674714,1466.06613,1703.26651
1990-07-26,365,661.221,862.919320911772,930.140049603273,1441.29387,1674.54593
1990-07-27,365,656.642,856.996592180419,923.772022368252,1421.17105,1651.22442
1990-07-28,365,657.038,857.53741859709,924.362545432761,1422.63156,1652.94839
1990-07-29,365,657.571,858.259462323935,925.148929052729,1424.69374,1655.37326
1990-07-30,365,658.168,859.06600236978,926.026653886264,1427.03661,1658.12529
1990-07-31,365,666.818,870.41191090559,938.275466587587,1464.39498,1701.5997
1990-08-01,365,665.038,868.132096040177,935.831405706628,1456.37804,1692.33316
1990-08-02,365,650.282,848.930759245365,915.150801078147,1391.60909,1617.13614
1990-08-03,365,640.232,835.868322212758,901.086406228851,1348.45688,1567.05056
1990-08-04,365,632.39,825.683920913675,890.123674158563,1315.28019,1528.55243
1990-08-05,365,625.803,817.137471916651,880.926105016388,1287.74283,1496.6044
1990-08-06,365,621.533,811.61188165095,874.984381092859,1270.02411,1476.06353
1990-08-07,365,619.243,808.667849986742,871.824289184969,1260.5112,1465.05396
1990-08-08,365,621.406,811.535775378184,874.92937528609,1269.15021,1475.13909
1990-08-09,365,621.406,811.557706747606,874.959562007539,1268.91813,1474.8914
1990-08-10,365,616.063,804.631353573944,867.50745507326,1246.95971,1449.42043
1990-08-11,365,614.169,802.201536599006,864.900803009997,1239.13488,1440.36871
1990-08-12,365,612.674,800.288596447138,862.850424172044,1232.9333,1433.2002
1990-08-13,365,611.992,799.428121762733,861.931652709289,1229.98549,1429.80337
1990-08-14,365,616.19,804.959478383233,867.91067588759,1246.71364,1449.29951
1990-08-15,365,631.073,824.457369194806,888.952623797755,1306.80839,1519.2237
1990-08-16,365,620.897,811.217828185116,874.693947109507,1264.51588,1470.11334
1990-08-17,365,610.847,798.142705171949,860.612028506967,1223.45018,1422.42556
1990-08-18,365,609.906,796.946561364058,859.332403995549,1219.4899,1417.85474
1990-08-19,365,609.117,795.946925317152,858.26398682586,1216.13835,1413.98925
1990-08-20,365,608.176,794.751319702375,856.984894092634,1212.19731,1409.44042
1990-08-21,365,597.745,781.174216282706,842.360702987505,1170.4964,1361.007
1990-08-22,365,589.349,770.253922394667,830.600511354586,1137.46598,1322.65049
1990-08-23,365,570.268,745.373024050409,803.787141486983,1063.71024,1236.94065
1990-08-24,365,577.901,755.397312897885,814.613173325707,1092.07012,1269.96878
1990-08-25,365,584.372,763.904541071679,823.803073229264,1116.40993,1298.32277
1990-08-26,365,590.411,771.845590088866,832.382483458998,1139.35725,1325.05873
1990-08-27,365,596.855,780.318796769342,841.536305535819,1164.10335,1353.88921
1990-08-28,365,603.851,789.515498375954,851.470960797727,1191.26835,1385.53592
1990-08-29,365,599.908,784.408458973395,845.977816706527,1175.57645,1367.33276
1990-08-30,365,601.18,786.108524527238,847.822073331714,1180.39493,1372.97198
1990-08-31,365,603.088,788.645422710808,850.570585536813,1187.73523,1381.55014
1990-09-01,365,602.377,787.745679150216,849.609230273501,1184.74502,1378.10136
1990-09-02,365,600.291,785.0615755392,846.727549176396,1176.392,1368.42794
1990-09-03,365,597.745,781.778559097496,843.200463843528,1166.27558,1356.70473
1990-09-04,365,593.038,775.671864426848,836.62869077954,1147.77681,1335.23281
1990-09-05,365,592.402,774.868745751518,835.771032263731,1145.09007,1332.13463
1990-09-06,365,588.205,769.426114110203,829.915099118885,1128.72955,1313.14783
1990-09-07,365,590.24,772.130188530009,832.844258037724,1136.39482,1322.10507
1990-09-08,365,592.56,775.207913130249,836.176995059365,1145.18404,1332.37192
1990-09-09,365,595.24,778.757585039077,840.01938331511,1155.39936,1344.30015
1990-09-10,365,597.491,781.745690875138,843.255527813537,1163.99123,1354.33828
1990-09-11,365,590.749,772.975161330594,833.810058634362,1137.59811,1323.67774
1990-09-12,365,600.925,786.342417488508,848.246939180279,1176.67632,1369.20393
1990-09-13,365,595.201,778.901926510307,840.235709021941,1154.13202,1343.0194
1990-09-14,365,593.802,777.109234077196,838.313438874132,1148.55135,1336.56242
1990-09-15,365,592.468,775.401047573677,836.482094488177,1143.23525,1330.4124
1990-09-16,365,591.207,773.78877477166,834.753956616704,1138.21553,1324.60623
1990-09-17,365,589.858,772.060790449994,832.901208158508,1132.86411,1318.41463
1990-09-18,365,585.152,765.948713848199,826.322031744998,1114.66607,1297.28198
1990-09-19,365,577.519,756.008383126608,815.613232070579,1085.42646,1263.29929
1990-09-20,365,567.979,743.570278938764,802.209721187863,1049.45163,1221.47632
1990-09-21,365,566.452,741.610266110547,800.106704617904,1043.66695,1214.77865
1990-09-22,365,565.094,739.869038394024,798.239249169076,1038.51541,1208.81624
1990-09-23,365,563.889,738.326874855781,796.586050477549,1033.93662,1203.51881
1990-09-24,365,562.509,736.556363667467,794.686970844347,1028.72638,1197.48766
1990-09-25,365,556.403,728.608606457529,786.126189469413,1006.27484,1171.39583
1990-09-26,365,545.845,714.83279445146,771.277804002013,967.97988,1126.86147
1990-09-27,365,540.884,708.38116604728,764.330329645147,950.27488,1106.29014
1990-09-28,365,538.212,704.925158961583,760.614163928771,940.77927,1095.27261
1990-09-29,365,539.765,706.99554943126,762.858957550224,946.0844,1101.48016
1990-09-30,365,543.114,711.423571724372,767.650063028179,957.71302,1115.05693
1990-10-01,365,546.862,716.376582179638,773.00807729529,970.81759,1130.35383
1990-10-02,365,568.36,744.585762850778,803.463944981563,1047.03865,1219.14919
1990-10-03,365,566.579,742.293021740023,801.002052913093,1040.32497,1211.36878
1990-10-04,365,566.707,742.479572928387,801.209413171963,1040.59543,1211.70202
1990-10-05,365,572.685,750.359431310557,809.727901562539,1062.43379,1237.17768
1990-10-06,365,578.339,757.814482334628,817.788088550707,1083.29066,1261.51172
1990-10-07,365,583.854,765.087220441113,825.651733642607,1103.82401,1285.4705
1990-10-08,365,587.823,770.334286159393,831.328690189598,1118.70009,1302.83987
1990-10-09,365,579.555,759.549607325654,819.70534835086,1087.10807,1266.09557
1990-10-10,365,571.286,748.763563787945,808.080120361347,1055.9751,1229.88323
1990-10-11,365,563.018,737.976155546268,796.453022839126,1025.30046,1194.20207
1990-10-12,365,569.887,747.027189420046,806.236960528681,1050.21086,1223.26315
1990-10-13,365,573.503,751.812158685856,811.415200530648,1063.41943,1238.69075
1990-10-14,365,576.348,755.584113961623,815.499614336175,1073.84164,1250.87172
1990-10-15,365,577.646,757.323188905687,817.387219193071,1078.5313,1256.36709
1990-10-16,365,577.646,757.343659465226,817.415420055333,1078.33673,1256.15923
1990-10-17,365,583.625,765.229783952946,825.94265785898,1100.55055,1282.08411
1990-10-18,365,593.293,777.956619136206,839.696535789129,1136.89899,1324.48187
1990-10-19,365,601.943,789.350003993201,852.011280677266,1169.93282,1363.02028
1990-10-20,365,604.803,793.145995357892,856.122565899574,1180.91095,1375.85491
1990-10-21,365,607.181,796.307976012349,859.548978973407,1190.0498,1386.54537
1990-10-22,365,608.049,797.476998731498,860.82002025244,1193.26555,1390.3217
1990-10-23,365,606.522,795.515207943884,858.714552517376,1187.11755,1383.19763
1990-10-24,365,602.833,790.7256640366,853.559220522849,1172.547,1366.26781
1990-10-25,365,605.886,794.77586515264,857.945443379623,1184.28363,1379.98892
1990-10-26,365,594.692,780.146209770185,842.169237911165,1140.40842,1328.91545
1990-10-27,365,594.024,779.299756938535,841.264276063343,1137.66763,1325.74933
1990-10-28,365,593.458,778.584988429329,840.500941704397,1135.31523,1323.03407
1990-10-29,365,592.784,777.729693853652,839.586432776215,1132.55907,1319.84991
1990-10-30,365,587.187,770.435822056826,831.727291180883,1111.0556,1294.8371
1990-10-31,365,587.187,770.456648208245,831.755990585199,1110.8092,1294.56931
1990-11-01,365,580.318,761.493522413389,822.094727477386,1084.70201,1264.18989
1990-11-02,365,584.77,767.381931723092,828.466535322993,1101.22276,1283.48985
1990-11-03,365,588.271,772.021560016173,833.489737054795,1114.28038,1298.75283
1990-11-04,365,591.372,776.136325084787,837.946088160681,1125.89673,1312.33585
1990-11-05,365,592.784,778.027266593094,839.998793528226,1131.12047,1318.45957
1990-11-06,365,589.222,773.400276227616,835.017618891686,1117.40526,1302.51794
1990-11-07,365,581.59,763.432882080832,824.271320545674,1088.34803,1268.69441
1990-11-08,365,573.067,752.295994295922,812.262115465165,1056.34657,1231.43687
1990-11-09,365,577.138,757.684960395234,818.095057512227,1071.24101,1248.84377
1990-11-10,365,579.421,760.724655885569,821.389905337665,1079.59332,1258.61989
1990-11-11,365,581.077,762.937792468314,823.791199619313,1085.6301,1265.6935
1990-11-12,365,583.371,765.992384375216,827.102308224789,1094.07702,1275.581
1990-11-13,365,590.876,775.896435114525,837.812977431915,1122.11299,1308.31889
1990-11-14,365,589.222,773.765545972408,835.524278873458,1115.65847,1300.83153
1990-11-15,365,585.533,768.968842174581,830.359075746237,1101.56124,1284.43916
1990-11-16,365,584.134,767.169412716946,828.427499480062,1096.15238,1278.16796
1990-11-17,365,585.932,769.571685737123,831.033644692235,1102.76503,1285.91584
1990-11-18,365,590.079,775.064859478258,836.980270945974,1118.25432,1304.02324
1990-11-19,365,591.894,777.488785160709,839.609997197363,1124.99544,1311.92216
1990-11-20,365,586.933,771.021087847821,832.640246319659,1106.0258,1289.84652
1990-11-21,365,585.915,769.718391413821,831.243705387237,1102.04179,1285.23219
1990-11-22,365,591.258,776.7846651867,838.890260341154,1122.03032,1308.59117
1990-11-23,365,591.13,776.639372266928,838.739792039829,1121.36136,1307.83107
1990-11-24,365,590.622,775.997701915401,838.054762019704,1119.2593,1305.40426
1990-11-25,365,590.113,775.355964289734,837.369665527304,1117.15948,1302.98
1990-11-26,365,589.604,774.714217053476,836.684535798768,1115.05926,1300.55518
1990-11-27,365,589.095,774.072440985443,835.99936452506,1112.96231,1298.13409
1990-11-28,365,583.752,767.101177518482,828.485130941655,1092.67371,1274.51569
1990-11-29,365,578.028,759.627914423835,820.428541765319,1071.13818,1249.44144
1990-11-30,365,576.374,757.494737960981,818.136694082879,1064.88288,1242.18164
1990-12-01,365,577.2,758.608663160018,819.348541801879,1067.77679,1245.58392
1990-12-02,365,579.088,761.131481827285,822.085504449363,1074.64011,1253.62706
1990-12-03,365,579.936,762.275372850099,823.329865419403,1077.62886,1257.14067
1990-12-04,365,577.138,758.642607768606,819.419883169993,1067.11764,1244.92045
1990-12-05,365,582.608,765.879853961299,827.252277984059,1087.24326,1268.44604
1990-12-06,365,592.657,779.14153777342,841.5941281052,1124.65791,1312.14986
1990-12-07,365,601.816,791.2337471686,854.672996710536,1159.32685,1352.65272
1990-12-08,365,602.474,792.126090573865,855.645070628038,1161.69413,1355.44067
1990-12-09,365,603.091,792.963317237835,856.557444134416,1163.90163,1358.04171
