"date","sim_price","sim_gdtr_l1","sim_ndtr_l1","sim_gdtr_l2","sim_ndtr_l2","letf_acwi_usd_sim","letf_acwi_eur_sim"
1989-01-29,125.443515016856,128.516640405838,127.862848722101,149.75617,148.23734,146.347324313389,170.556357274385
1989-01-30,125.394093940339,128.471994581206,127.817176464154,149.6122,148.0919,146.198955805775,170.570212917923
1989-01-31,125.464047801845,128.549596727685,127.89311213574,149.75324,148.22859,146.329120594749,170.311966178129
1989-02-01,124.83246485338,127.912203033307,127.256989222677,148.22893,146.71517,144.830311993009,169.460508312548
1989-02-02,125.034647918412,128.125678824647,127.468020181521,148.6848,147.1633,145.267951562701,169.849486364304
1989-02-03,125.482340256223,128.592399566049,127.930655027385,149.72881,148.19272,146.279365854766,171.69372050277
1989-02-04,125.438475383077,128.55341730034,127.890636374184,149.59854,148.06087,146.144437567446,171.828732371252
1989-02-05,125.374365293006,128.493727323762,127.829961740246,149.42016,147.88139,145.962504448022,171.833636759101
1989-02-06,125.328965897399,128.453171272027,127.78835416545,149.28642,147.74611,145.824209539027,171.809595906377
1989-02-07,126.24275416088,129.401304875693,128.729180508145,151.45118,149.88293,147.928467747566,173.02190889573
1989-02-08,126.764294509305,129.944509547187,129.267714073928,152.68153,151.09629,149.121171091838,174.481081381674
1989-02-09,126.770459799954,129.956809927442,129.278688718435,152.66919,151.08113,149.101335751151,173.151756521878
1989-02-10,126.163172053793,129.343851331889,128.666953904276,151.18828,149.61101,147.645607604765,169.902249977525
1989-02-11,125.823597618319,129.003178426541,128.326518214584,150.35142,148.77928,146.819978546297,169.56077847704
1989-02-12,125.55536003492,128.735127463208,128.058433884972,149.68615,148.1176,146.162214026325,170.237738858317
1989-02-13,125.44512648927,128.628254967417,127.950830636478,149.39723,147.82873,145.872380758293,170.495345033438
1989-02-14,126.113996905437,129.323930514034,128.640755173787,150.97297,149.38314,147.401452530872,171.406332361776
1989-02-15,127.372025570604,130.626818266437,129.93410040063,153.97382,152.34615,150.320338512749,173.254511885622
1989-02-16,127.034546378775,130.288216132177,129.595734004178,153.13383,151.51138,149.491756102452,172.605461981914
1989-02-17,127.408924803226,130.679643636862,129.983504776742,154.01261,152.37715,150.341099896307,172.471008777841
1989-02-18,127.377874987947,130.653852182976,129.956567012953,153.91018,152.27282,150.233250564422,172.511788210203
1989-02-19,127.320953258355,130.601554859178,129.903245760351,153.74537,152.10675,150.064495080253,172.644689658895
1989-02-20,127.255543164473,130.540570650671,129.841314769802,153.5602,151.92054,149.875880880719,172.849698659667
1989-02-21,126.205965097695,129.476111481204,128.780062950856,151.01431,149.39599,147.380409967853,170.939988754183
1989-02-22,126.138546908277,129.413004732333,128.716025715403,150.82426,149.20502,147.187199824511,169.794929616492
1989-02-23,126.734019671555,130.03319031898,129.330901421087,152.22791,150.58907,148.547721890976,170.008939699139
1989-02-24,125.929791996293,129.219025250776,128.518888582601,150.27853,148.65542,146.6354292013,168.204578929605
1989-02-25,125.553680363245,128.840819619479,128.141131711254,149.35604,147.73919,145.726857037087,166.85462031015
1989-02-26,125.241240491661,128.527460184767,127.827966350336,148.58676,146.97477,144.968086505682,165.337658865579
1989-02-27,124.941126861389,128.226628915129,127.52729065219,147.84858,146.24118,144.239774612645,164.185488234729
1989-02-28,124.652580300707,127.937559625265,127.23832863185,147.13978,145.53671,143.540231762032,164.742040661378
1989-03-01,123.701516510363,126.97309799158,126.276735453423,144.87957,143.29566,141.325233455661,163.161532285715
1989-03-02,124.125791287707,127.416336188858,126.715905992008,145.84986,144.25162,142.263429535992,164.346686857627
1989-03-03,124.574820851913,127.885220886046,127.180536227782,146.88236,145.26897,143.262108220401,165.588161220217
1989-03-04,124.589191158371,127.905856119926,127.199824996915,146.88843,145.27213,143.260542537866,165.675990924476
1989-03-05,124.591591385845,127.914211681261,127.206882764931,146.86617,145.24728,143.231354659949,165.733724354287
1989-03-06,124.570817250417,127.898784436664,127.190291467343,146.78924,145.16835,143.148839127561,165.737144859825
1989-03-07,124.479349496474,127.810931973306,127.101644422996,146.54681,144.92569,142.904876568486,166.222180545749
1989-03-08,124.387860471336,127.723038094526,127.012960426984,146.30091,144.67961,142.657557503522,165.994015328294
1989-03-09,123.633024857774,126.958550824695,126.250573674599,144.50769,142.90132,140.899458740645,164.387293636626
1989-03-10,123.344828631732,126.669616134951,125.961796412585,143.8089,142.207,140.210260446264,163.234111043184
1989-03-11,123.310640883066,126.64036649335,125.931459095615,143.70165,142.09815,140.098356528933,163.27002166573
1989-03-12,123.295012936073,126.630167945747,125.920077982794,143.63767,142.0321,140.028657440603,163.365854335238
1989-03-13,123.291546697288,126.632435440088,125.921112629414,143.60202,141.99407,139.986587521533,163.484655482828
1989-03-14,123.863502928143,127.228858928513,126.512265366165,144.91408,143.28717,141.256830965377,165.130161606417
1989-03-15,124.632436766788,128.029253368989,127.305950178809,146.69615,145.0442,142.984347850585,166.881240473639
1989-03-16,124.786741341499,128.193879670391,127.468352746506,147.03187,145.37318,143.303982875239,167.553184466931
1989-03-17,122.974460028208,126.343883842995,125.626423100999,142.74644,141.1306,139.117107057571,162.819225202376
1989-03-18,122.209898652336,125.568959886886,124.853726834077,140.9548,139.35437,137.361671750194,160.920488576773
1989-03-19,121.586136602769,124.937612844082,124.223996559061,139.49727,137.90901,135.932490487679,159.400349964154
1989-03-20,121.371894997464,124.723929975633,124.010194225342,138.98038,137.395,135.421404822757,158.935191433098
1989-03-21,122.140944707104,125.524697154905,124.804174651306,140.72557,139.11541,137.11267640347,160.90582682495
1989-03-22,121.434544597994,124.80888335947,124.090379338403,139.07922,137.48326,135.499542110381,158.897954821867
1989-03-23,121.957585607857,125.354956048919,124.631536472402,140.25635,138.6429,136.638021566502,159.488505561088
1989-03-24,121.521560615802,124.914855069838,124.192292030487,139.23143,137.62607,135.63143013477,158.95360753505
1989-03-25,121.22083924925,124.612750275982,123.890470830725,138.51819,136.91782,134.929012286493,158.457558912963
1989-03-26,120.984078670219,124.375957602204,123.653684561373,137.95213,136.35526,134.370214095036,158.009759014757
1989-03-27,120.82831038674,124.221964710333,123.499300504981,137.57104,135.97575,133.991837535849,157.770921605213
1989-03-28,122.384662821963,125.83428778624,125.099677116351,141.10291,139.461,137.421858004019,162.144643741944
1989-03-29,123.006364167498,126.482873998342,125.742525232444,142.51733,140.85457,138.790560631179,164.533927299423
1989-03-30,123.21000900305,126.698534453179,125.955588532864,142.96257,141.29163,139.216680291342,164.590836221022
1989-03-31,123.856388117994,127.372818934468,126.623896346145,144.44376,142.75097,140.650039218327,166.631968040859
1989-04-01,124.085758233115,127.615119859337,126.863417038708,144.95226,143.25044,141.137561630459,167.156194672811
1989-04-02,124.252867921771,127.793133695815,127.039048302477,145.31524,143.6062,141.483461739135,167.49577704904
1989-04-03,124.480574262543,128.033757296103,127.276906170115,145.8208,144.10273,141.968028301827,167.995407625239
1989-04-04,125.62400392614,129.22234883837,128.455849042102,148.48799,146.73258,144.55428062832,169.516289094726
1989-04-05,125.758422627506,129.366722998543,128.598076000706,148.77982,147.01799,144.830729353439,170.040598985138
1989-04-06,124.514325745139,128.099483570399,127.335807124133,145.82263,144.08996,141.941527836992,166.304335927272
1989-04-07,124.648667872956,128.243754192017,127.477923227743,146.10963,144.37064,142.213383929967,166.606168800204
1989-04-08,124.498326473385,128.095362735936,127.329081921102,145.72995,143.99249,141.8362366767,166.378807109958
1989-04-09,124.145890963074,127.740266909968,126.974567647044,144.88049,143.14964,141.001372727103,165.636589687219
1989-04-10,123.993163903605,127.589400882438,126.823287530513,144.49699,142.76775,140.62060566193,165.425763012278
1989-04-11,124.521459775363,128.141654823582,127.370393882578,145.70694,143.95911,141.78945259762,167.04107228905
1989-04-12,124.434167986865,128.057871425409,127.285848473046,145.47519,143.72727,141.55647283913,167.144881698908
1989-04-13,124.297692680842,127.923644043562,127.151122702438,145.12883,143.38212,141.211909556825,165.686947027235
1989-04-14,125.047885300254,128.706198791125,127.926738150894,146.86316,145.09061,142.889925082191,168.140088997228
1989-04-15,125.333813003727,129.007288907148,128.224568570835,147.50848,145.72487,143.509894978456,168.493595882309
1989-04-16,125.535148355128,129.220878590898,128.435525626349,147.95481,146.16274,143.936419357846,168.054348971155
1989-04-17,125.820984035225,129.521937645355,128.73328214296,148.6019,146.79869,144.557978633604,168.401292070062
1989-04-18,126.645576400865,130.381856400722,129.585646199632,150.53333,148.70138,146.426901903589,171.036577528881
1989-04-19,126.435218613826,130.171973397218,129.375649887408,150.00225,148.17357,145.902379620597,170.163336100468
1989-04-20,126.003169238558,129.735361667418,128.940026708663,148.95313,147.13335,144.873335697831,168.978288663393
1989-04-21,126.43350211644,130.186334194705,129.386550628585,149.94616,148.11044,145.830682604467,169.142528846676
1989-04-22,126.317054471085,130.07266956975,129.272296080389,149.64152,147.80653,145.526684499588,168.924623918173
1989-04-23,126.038955950364,129.793384673271,128.993237106271,148.95617,147.12622,144.852111920483,168.396504442436
1989-04-24,125.925548717815,129.68281585109,128.88204954627,148.65982,146.83053,144.556258365241,168.38421304083
1989-04-25,126.183521595935,129.955153310573,129.151316329162,149.24187,147.40219,145.114339548124,169.745546973934
1989-04-26,126.022224544756,129.795455444357,128.99124171636,148.83267,146.99497,144.70869750637,169.606825573146
1989-04-27,126.699592066049,130.503068986289,129.692362608167,150.41308,148.55108,146.235875390733,171.922896115905
1989-04-28,126.834387845824,130.648074731644,129.835180793411,150.70462,148.83601,146.511585472492,172.495318612289
1989-04-29,126.785388417263,130.603677399542,129.78976719712,150.55935,148.68962,146.362693471097,172.558511407537
1989-04-30,126.647165615841,130.467638092994,129.653267746591,150.20284,148.33448,146.008327894701,172.372925264083
1989-05-01,126.588169710749,130.412949028591,129.597618539094,150.03413,148.16494,145.836674809112,172.392701954557
1989-05-02,126.787885532481,130.625109880291,129.807097528007,150.47963,148.60178,146.261884132855,173.045961776779
1989-05-03,126.716283738069,130.55746814274,129.738589141088,150.27967,148.40137,146.059849740128,172.78979421501
1989-05-04,126.866553489226,130.718512010162,129.897296542285,150.60736,148.72194,146.370588230525,173.456960429768
1989-05-05,126.819388289943,130.675988725894,129.853767480909,150.46627,148.57968,146.225793798795,173.584635434425
1989-05-06,126.778807834888,130.64023686308,129.816963622564,150.34092,148.45299,146.096332010276,173.486180497126
1989-05-07,126.744442421896,130.610873329069,129.7865154506,150.23045,148.34099,145.981335330614,173.399101282193
1989-05-08,126.702892892173,130.574117142278,129.748713897299,150.10314,148.21236,145.849980546967,173.296310623694
1989-05-09,126.18709185013,130.051464873821,129.227510662403,148.85898,146.97968,144.632181818395,173.255828193415
1989-05-10,126.411468904002,130.289220456154,129.462375445175,149.36118,147.4724,145.112305496046,173.114045204543
1989-05-11,126.389113301938,130.27219871782,129.444195225993,149.28006,147.38941,145.025901142656,173.695328629892
1989-05-12,126.934157411757,130.842861813925,130.009370942245,150.54612,148.63517,146.246944698348,175.479938454353
1989-05-13,126.660410025518,130.567759875041,129.734561409603,149.87082,147.96508,145.582841926503,175.030379608168
1989-05-14,125.980255964099,129.876816040359,129.045930180568,148.2423,146.3525,143.991466594673,173.492514402326
1989-05-15,125.70725562329,129.602407809789,128.77182272956,147.5739,145.6893,143.334259812043,173.132270259848
1989-05-16,126.079668977721,129.993804252908,129.159113130479,148.42356,146.52453,144.151304090076,174.669747244782
1989-05-17,125.317016897673,129.218228003907,128.386306008562,146.60992,144.72911,142.380253028837,173.410918631656
1989-05-18,125.097144643261,128.998198222077,128.166295795122,146.06906,144.19205,141.847255947231,175.816412922015
1989-05-19,126.08651079691,130.030436193434,129.189376544118,148.36562,146.45343,144.067226492416,177.538869861523
1989-05-20,125.492020310344,129.426868544759,128.58776648617,146.94654,145.04821,142.680193764023,176.744664568034
1989-05-21,124.879662452289,128.8049435104,127.96790230571,145.49304,143.60903,141.25984640158,177.193060363756
1989-05-22,124.267077503882,128.182718214233,127.34774251193,144.04651,142.1768,139.846428499302,176.320655050395
1989-05-23,123.652156292384,127.558028700473,126.725143908259,142.60195,140.74658,138.435080350102,173.718313843841
1989-05-24,123.012757950924,126.908210379574,126.077565979045,141.1088,139.2684,136.976652422222,172.418488537727
1989-05-25,123.631987002819,127.556444560592,126.719564206844,142.5105,140.64744,138.328522857567,173.568369066233
1989-05-26,125.213826440742,129.201092373164,128.350795458493,146.14537,144.22895,141.846462112501,173.931243187105
1989-05-27,124.951427660751,128.937286490559,128.087293135341,145.50744,143.59613,141.219459771591,174.344262075373
1989-05-28,124.475780052414,128.454993550583,127.606404166965,144.37788,142.47748,140.114709360097,175.214162774421
1989-05-29,123.912600553783,127.883025868694,127.036313879267,143.0514,141.16422,138.818648598556,174.771471592783
1989-05-30,123.174179982028,127.131439502733,126.287562291269,141.32951,139.46027,137.138474462862,172.706202069827
1989-05-31,123.620785368323,127.600344907632,126.751675203733,142.32934,140.44316,138.100518982568,172.319160735865
1989-06-01,123.760966489543,127.751097042753,126.900146993723,142.62514,140.7322,138.38022435527,172.058463880681
1989-06-02,124.296201794939,128.312296714991,127.45575222874,143.83807,141.92495,139.548518135988,172.508767378046
1989-06-03,124.166630738717,128.184747569898,127.327751661162,143.51174,141.60006,139.224507524975,171.569210158298
1989-06-04,123.846934098251,127.861997188307,127.005643997313,142.74887,140.84399,138.476571655638,170.243165427176
1989-06-05,123.458015568761,127.468271127715,126.612958653304,141.82989,139.9337,137.577056908435,168.853944430538
1989-06-06,122.833267807831,126.832896435147,125.979865776772,140.37661,138.49546,136.158542278758,170.091239621911
1989-06-07,123.861848651465,127.907036459445,127.044258487243,142.71573,140.79769,138.417475486318,170.980667906137
1989-06-08,124.051219432877,128.108843455711,127.243391009956,143.12692,141.20041,138.808863722496,172.18248595729
1989-06-09,122.735672889228,126.762749064581,125.903819250192,140.08027,138.18912,135.844040197393,169.682421751132
1989-06-10,122.159214535054,126.176638016168,125.319798184786,138.74688,136.86956,134.542433636442,169.210616156896
1989-06-11,121.729632192761,125.740989194924,124.885431362652,137.75114,135.88366,133.568899357934,169.128421623874
1989-06-12,121.15814983792,125.159858350975,124.306361820357,136.44052,134.5867,132.289667665769,168.538136821381
1989-06-13,120.262544388158,124.24596494723,123.396390117942,134.41117,132.57993,130.312824391161,165.469241342649
1989-06-14,120.64942716232,124.653026773621,123.799126314833,135.25594,133.40983,131.124274346134,166.824372034835
1989-06-15,118.545329175689,122.4897439885,121.648465508207,130.52427,128.73805,126.528245181779,162.291570045577
1989-06-16,120.9546767986,124.990396799085,124.129585054973,135.81771,133.95399,131.650517776544,166.229093541794
1989-06-17,121.111533325286,125.158491642057,124.295239369191,136.14567,134.2747,131.961410305801,166.083221926072
1989-06-18,121.240643880511,125.297833828489,124.432366998025,136.41147,134.53414,132.212067960064,166.005743459144
1989-06-19,121.399990482599,125.468527489176,124.600607928793,136.74583,134.86113,132.52909318627,165.859608155607
1989-06-20,122.27971686623,126.389005944977,125.512353311128,138.71494,136.798,134.428139313308,166.620588407005
1989-06-21,121.97615199155,126.082355808585,125.206356573221,138.00344,136.09312,133.731077190876,167.492887730885
1989-06-22,124.014406746985,128.200899584376,127.307686907064,142.60256,140.6232,138.178162230046,170.474310846119
1989-06-23,125.805918642732,130.065214793837,129.156452610598,146.71053,144.66843,142.148541301133,174.071879842657
1989-06-24,125.590542227829,129.849243723338,128.940580983639,146.18276,144.14488,141.629465055729,173.64854672978
1989-06-25,125.268822882161,129.523998062587,128.616071461564,145.41011,143.37959,140.872901156545,172.970686920565
1989-06-26,125.067062683869,129.321983989212,128.414093660646,144.91647,142.88977,140.387040678363,172.628497571867
1989-06-27,125.33009639906,129.600658008221,128.689420516599,145.50094,143.46291,140.945554004993,173.576177747106
1989-06-28,123.745025922965,127.973974134827,127.071639671012,141.8078,139.81586,137.35789278518,169.945767704559
1989-06-29,122.800732572526,127.009087993069,126.111155042535,139.62965,137.66305,135.238440183813,165.906096323419
1989-06-30,121.782763091077,125.968132075437,125.075141210788,137.30194,135.36282,132.974303506119,163.683215436488
1989-07-01,122.27651773771,126.487170848347,125.588732402693,138.39533,136.43696,134.025144185737,164.62556915169
1989-07-02,122.780521672781,127.016946569343,126.11296567412,139.51644,137.53835,135.102684606437,165.276374794047
1989-07-03,123.276347656876,127.538242482739,126.628773965926,140.62326,138.62563,136.166294609616,165.842676442919
1989-07-04,123.765962843161,128.053108651909,127.138226571351,141.72,139.70293,137.220032275017,166.254948963037
1989-07-05,124.994749452584,129.337162741278,128.410472397476,144.52327,142.46048,139.924088613412,168.248898907335
1989-07-06,125.97694804956,130.365507662992,129.428934188346,146.78182,144.68121,142.10070741066,169.073038053532
1989-07-07,126.860533599287,131.291401185185,130.345741948786,148.82747,146.69219,144.071175937436,171.105766914447
1989-07-08,127.298882048468,131.753089952846,130.802390624919,149.83432,147.68077,145.037384073173,171.570757140097
1989-07-09,127.632640224484,132.105773330498,131.151029584242,150.59638,148.42841,145.766901776165,171.329741576392
1989-07-10,127.811857204575,132.297671687113,131.340148205738,150.99359,148.81682,146.143583207656,171.119042071895
1989-07-11,127.882435739207,132.376837265762,131.417451088929,151.13377,148.95205,146.27160783575,173.057466124131
1989-07-12,128.273273880561,132.789096727581,131.825101857265,152.03336,149.83497,147.133859010948,174.346133223237
1989-07-13,128.738055725286,133.278544181661,132.309242572161,153.11304,150.89505,148.170020131611,175.158662099713
1989-07-14,128.316241925716,132.85012235151,131.882229131362,152.08771,149.88068,147.169126322141,175.088153023823
1989-07-15,127.948080085237,132.476783032267,131.510015009766,151.19216,148.99443,146.294100124074,174.705053986502
1989-07-16,127.615739253089,132.140241315238,131.17434608486,150.38333,148.19382,145.503219019016,174.255624701355
1989-07-17,127.395326427341,131.91882411678,130.953116466475,149.83888,147.65409,144.968533064247,174.267245624414
1989-07-18,127.318377596349,131.845342804764,130.87888057148,149.63177,147.44706,144.760530763649,175.147542442074
1989-07-19,128.201668466428,132.771640127319,131.795946993576,151.69428,149.47398,146.745788680558,175.401321829239
1989-07-20,128.272403435961,132.851033490788,131.873471586756,151.83522,149.60992,146.874451630894,176.638770912553
1989-07-21,129.30332569428,133.931209812804,132.943074481993,154.26374,151.99694,149.213027263022,177.844625053641
1989-07-22,129.133027810625,133.761447999107,132.773207677965,153.8315,151.56788,148.786949234509,177.596686096962
1989-07-23,128.871568013067,133.497745655056,132.509964016469,153.18395,150.92647,148.152445081759,177.233298627326
1989-07-24,128.70264391202,133.329371257987,132.341464424045,152.75675,150.50242,147.731347259087,176.983744699749
1989-07-25,129.585949128303,134.256093088615,133.258863411126,154.83972,152.54909,149.735505579943,178.092595317868
1989-07-26,131.207627250454,135.949517914137,134.936949374002,158.70593,156.35174,153.463126687563,181.481905152569
1989-07-27,133.100204083042,137.923573637345,136.89354003602,163.2734,160.8451,157.868456020034,185.063737736363
1989-07-28,132.949200762982,137.773825826201,136.7435162761,162.8764,160.4507,157.476195509841,185.55434917589
1989-07-29,133.501137179232,138.354987731717,137.318373328584,164.20818,161.75808,158.754192167634,186.770489973292
1989-07-30,134.686125249085,139.596466767541,138.547755223303,167.11242,164.6124,161.550318401265,189.434611362707
1989-07-31,135.22872122257,140.168030649069,139.113078746215,168.43742,165.91297,162.821415785633,190.630081717396
1989-08-01,134.912161751194,139.847661654227,138.793520747251,167.62363,165.10754,162.025672581554,189.835718217644
1989-08-02,134.595408088962,139.527054520711,138.473741038297,166.81146,164.30374,161.231580916542,187.522377074756
1989-08-03,134.278637056611,139.206416325628,138.153887426014,166.0014,163.50205,160.439611656002,187.404375295552
1989-08-04,133.444883548025,138.353714207498,137.305255487507,163.92464,161.45092,158.421656469561,186.651865742291
1989-08-05,133.538580877988,138.457283823405,137.406687807946,164.12747,161.6475,158.609370622521,188.347206161005
1989-08-06,133.687453960543,138.618203444562,137.564988740828,164.46629,161.97793,158.92840666291,190.141048259295
1989-08-07,133.87349439202,138.81780506962,137.761645501985,164.89715,162.39892,159.336276748855,191.538767001019
1989-08-08,134.787734997794,139.777928437879,138.71193147092,167.13524,164.59712,161.487814052649,192.192665326514
1989-08-09,134.865022862514,139.864538438585,138.796513832117,167.29754,164.75371,161.636168332341,192.809595397858
1989-08-10,135.139191087104,140.156061592187,139.084293399176,167.95109,165.3937,162.25876564147,192.251456538659
1989-08-11,133.369554431372,138.334010820607,137.273477055603,163.54039,161.04372,157.985933929497,190.936997541556
1989-08-12,132.916992699307,137.873305669212,136.814500424575,162.40827,159.92467,156.882968446834,190.172514682512
1989-08-13,132.544148826185,137.494634114421,136.437076118213,161.47356,159.00035,155.971101455085,189.524620249987
1989-08-14,132.369923814765,137.320710050839,136.263070727704,161.02263,158.55301,155.527186725902,189.546794787908
1989-08-15,132.397807824158,137.355944220882,136.296696742859,161.06232,158.58899,155.557397214575,190.34808802331
1989-08-16,132.844445127326,137.827624459037,136.762989803558,162.12622,159.63246,156.575836347992,191.253445873788
1989-08-17,132.084174064887,137.049936023527,135.989037180026,160.25444,157.78417,154.757820047448,190.047517309841
1989-08-18,132.555424844244,137.547397361713,136.480826889579,161.37623,158.8845,155.831987646902,192.110108270343
1989-08-19,132.505473837979,137.501964644069,136.434415598332,161.22769,158.73512,155.680384726493,191.844065664875
1989-08-20,132.395314110414,137.394201716711,136.326110268203,160.93308,158.44188,155.387700028418,191.367934351216
1989-08-21,132.245263250791,137.245178675448,136.176862493247,160.54215,158.05374,155.001963637157,190.743359942577
1989-08-22,131.903703804231,136.898521241659,135.83129052212,159.68951,157.21056,154.169998450936,189.468342314326
1989-08-23,132.325633632928,137.344534272193,136.272086933965,160.68633,158.18793,155.123426920979,189.550138734227
1989-08-24,132.821737996774,137.868170156917,136.789779760686,161.86934,159.34828,156.256228312238,192.30517345413
1989-08-25,132.726496769998,137.775834474156,136.696809371533,161.61026,159.09005,155.997902404848,191.968948976347
1989-08-26,132.558608601218,137.608350508654,136.529233570735,161.17521,158.65848,155.569622345175,191.539254500564
1989-08-27,132.301842743331,137.349069260873,136.270461060705,160.52585,158.01574,154.934311333375,190.882270706919
1989-08-28,132.14517828879,137.193150551892,136.114377227724,160.11962,157.61261,154.533979185491,190.491789836372
1989-08-29,132.345441202087,137.407765267329,136.325851606548,160.57905,158.06155,154.969099676907,189.272676405931
1989-08-30,132.471915518357,137.545533667735,136.461168603796,160.85952,158.33446,155.231605603633,188.709004259747
1989-08-31,131.85934482496,136.919467091202,135.838015725151,159.35344,156.84728,153.768496416236,189.171351000251
1989-09-01,131.79292443076,136.856898742814,135.774606668002,159.16643,156.66009,153.579955409731,189.6921558931
1989-09-02,131.762131569667,136.831252242904,135.747816710873,159.06545,156.55763,153.474490671311,189.940012049253
1989-09-03,131.746838655966,136.821685280483,135.736989873027,159.00189,156.49201,153.40514716264,190.124155833926
1989-09-04,131.716435048705,136.796442580935,135.710606384213,158.90193,156.39056,153.300684783448,190.374378995675
1989-09-05,131.230976789001,136.3011762601,135.217449463055,157.71008,155.21331,152.141684111457,189.894986664423
1989-09-06,130.671458062494,135.729539901585,134.648393821977,156.34538,153.86573,150.815800098407,187.343605891798
1989-09-07,129.939435434503,134.980003599,133.902635318845,154.57771,152.12104,149.100764488031,186.223867504747
1989-09-08,130.242388369197,135.30187390288,134.220419637888,155.27458,152.80338,149.764684176772,186.393221771764
1989-09-09,130.103980012457,135.164654256812,134.082922492405,154.91912,152.45046,149.413887912283,186.178667652774
1989-09-10,129.792306696053,134.848375034867,133.767613934916,154.15378,151.69376,148.667377102223,185.684513311595
1989-09-11,129.64804363747,134.705056967948,133.624056716372,153.78599,151.32873,148.304770992703,185.459743340399
1989-09-12,130.246977492798,135.336869934247,134.248798516612,155.18867,152.70446,149.648163341262,186.176025093053
1989-09-13,129.859881885164,134.942729719437,133.856150124268,154.24465,151.77175,148.729230290345,184.769114819267
1989-09-14,129.990427146115,135.084743200571,133.995679611328,154.52937,152.04885,148.995914653518,184.187563756109
1989-09-15,129.036121865371,134.105185645663,133.021559818464,152.24775,149.79823,146.785614642956,182.077076018143
1989-09-16,129.459351835842,134.553062370176,133.464092958565,153.22486,150.7558,147.719129623261,183.152233584749
1989-09-17,130.113506901752,135.242939757749,134.146294597888,154.75609,152.25761,149.185861011181,184.852158652325
1989-09-18,130.562059175998,135.717436244582,134.615211226803,155.80169,153.28237,150.185071178023,185.957125726337
1989-09-19,130.840811122379,136.014250218311,134.908127075298,156.44266,153.90957,150.794689385972,185.461762007444
1989-09-20,131.094780254239,136.285179553455,135.175361516615,157.02293,154.4771,151.34580529305,184.951901357105
1989-09-21,131.274725893517,136.478827711639,135.366069059706,157.42822,154.87263,151.728371572054,185.59346846641
1989-09-22,130.986197079982,136.186289880204,135.074335664491,156.71219,154.16469,151.029845608317,184.652408971748
1989-09-23,131.286189721509,136.505395704682,135.389311656994,157.40551,154.84326,151.689681414202,184.448704682606
1989-09-24,131.988223747258,137.245789552918,136.121471947404,159.07158,156.47719,153.285376911871,184.488751122967
1989-09-25,132.809230743525,138.110916297569,136.977124702262,161.03499,158.40307,155.166963314165,185.737968013893
1989-09-26,133.951522092524,139.312067066477,138.165638055485,163.79369,161.11028,157.813795079729,189.081140528568
1989-09-27,134.526593625232,139.919620949494,138.766213466813,165.17935,162.46858,159.139145240905,188.144444587279
1989-09-28,134.928907683225,140.346116962535,139.18746244787,166.14224,163.41168,160.057717575155,190.613754673015
1989-09-29,135.578202725593,141.031625023115,139.865192935728,167.72069,164.95917,161.568214998631,190.565532064854
1989-09-30,135.574789588826,141.034565518058,139.866744905659,167.68276,164.91865,161.523247641377,190.64935514106
1989-10-01,135.556910976291,141.022472214911,139.853368402927,167.60924,164.8431,161.443974260867,190.728357635783
1989-10-02,135.518672060916,140.989225985112,139.819040306137,167.48563,164.7183,161.316471443729,190.804835593944
1989-10-03,135.299998350126,140.768916649186,139.599030092697,166.91802,164.15654,160.76104106476,190.615196045123
1989-10-04,135.155420352461,140.625319028171,139.455214212497,166.53322,163.77475,160.381894286937,190.372616505415
1989-10-05,134.887438484527,140.353954831099,139.184543266335,165.84684,163.0961,159.712062077483,188.599015544628
1989-10-06,134.175117843135,139.623624930344,138.458110484,164.07788,161.35126,157.998205664258,187.510234772273
1989-10-07,134.199905217507,139.6558357746,138.488669510959,164.11104,161.38072,158.021889827204,188.11511768279
1989-10-08,134.234384470116,139.698141627904,138.5292793908,164.16792,161.43349,158.068397120553,188.629976854001
1989-10-09,134.259366400791,139.730559549268,138.560060127749,164.20157,161.46342,158.092537307279,188.893719148617
1989-10-10,133.448192121438,138.897881787548,137.732010266651,162.202,159.4917,156.156814329321,186.631749051263
1989-10-11,132.266708594075,137.681386604886,136.523025691015,159.31892,156.65054,153.369958010165,186.255941341663
1989-10-12,131.67782613128,137.078202048862,135.922893699667,157.88206,155.23313,151.977219100156,183.827593241087
1989-10-13,129.533486718955,134.857941997288,133.71891164044,152.72715,150.15909,147.00463683859,177.400887142107
1989-10-14,129.29616766883,134.617908566759,133.479427899542,152.1445,149.58296,146.435805496746,175.368678724415
1989-10-15,129.088146342316,134.408180871086,133.270059765623,151.63201,149.07589,145.934618259834,172.417167772892
1989-10-16,128.950945212317,134.27184130273,133.133486411764,151.28625,148.73292,145.594105826649,170.735674007865
1989-10-17,130.015715614626,135.393257030941,134.242775395217,153.77497,151.1737,147.978618109015,174.033487489673
1989-10-18,130.463532491302,135.867867410184,134.711581169136,154.81388,152.19111,148.969688804801,174.56987922251
1989-10-19,132.145812353343,137.633241177117,136.459136262221,158.7977,156.1011,152.792047692429,178.742376702957
1989-10-20,132.149216275148,137.643118755201,136.467598193507,158.78022,156.08087,152.767253049753,180.137231096705
1989-10-21,132.146017615137,137.646121373277,136.469224066767,158.74686,156.04502,152.727171479231,180.036214420853
1989-10-22,132.13485849463,137.640840907006,136.462683622061,158.69436,155.99036,152.668682306208,179.90756300081
